6,5,3,2,1,4
4,5,3,2,1,6
3,5,4,2,1,6
3,5,6,2,1,4
6,5,2,3,1,4
4,5,2,3,1,6
3,5,2,4,1,6
3,5,2,6,1,4
6,5,4,3,1,2
4,5,6,3,1,2
6,5,3,4,1,2
4,5,3,6,1,2
3,5,6,4,1,2
3,5,4,6,1,2
2,5,4,3,1,6
2,5,6,3,1,4
2,5,3,4,1,6
2,5,3,6,1,4
4,5,2,1,3,6
3,5,2,1,4,6
4,5,3,1,2,6
3,5,4,1,2,6
2,5,3,1,4,6
2,5,4,1,3,6
