1,2,3,6,7,4,5
1,2,4,3,7,6,5
1,4,5,6,7,2,3
1,4,6,5,7,2,3
1,3,4,2,7,6,5
1,5,6,2,7,4,3
7,2,3,6,1,4,5
7,5,6,2,1,4,3
2,3,4,5,7,6,1
4,5,6,3,7,2,1
2,3,4,7,1,5,6
2,3,4,7,1,6,5
2,3,6,7,1,4,5
2,3,6,7,1,5,4
2,5,6,7,1,3,4
2,5,6,7,1,4,3
4,5,6,7,1,2,3
4,5,6,7,1,3,2
