1,3,4,5,6,2,7
1,2,4,5,6,3,7
1,2,3,5,6,4,7
1,2,3,4,6,5,7
2,3,5,6,7,1,4
3,4,5,6,7,1,2
1,2,3,4,5,6,7
1,3,4,6,7,2,5
1,2,5,6,7,3,4
1,3,5,6,7,2,4
1,4,5,6,7,2,3
2,3,4,5,6,1,7
