6,7,4,5,3,1,2
6,7,3,5,2,1,4
6,7,2,3,5,1,4
2,3,4,5,7,6,1
1,2,4,5,3,7,6
1,3,4,5,7,2,6
6,7,1,3,4,2,5
6,7,1,5,4,3,2
6,7,1,4,5,2,3
