6,7,1,3,2,4,5
6,7,1,4,2,3,5
3,4,1,6,2,7,5
6,7,1,2,3,5,4
6,7,1,2,4,5,3
3,4,1,2,6,5,7
2,5,1,7,3,6,4
2,5,1,3,7,4,6
