5,3,2,6,1,4
5,2,6,3,1,4
5,6,3,4,1,2
5,3,4,6,1,2
5,4,6,3,1,2
5,6,3,2,1,4
5,2,1,4,3,6
5,2,1,3,4,6
5,3,1,4,2,6
5,4,1,3,2,6
5,3,1,2,4,6
5,4,1,2,3,6
