5,2,1,4,3,6
5,2,1,6,3,4
3,4,5,2,1,6
3,6,5,2,1,4
5,3,1,4,2,6
5,4,1,6,2,3
5,3,1,2,4,6
4,6,5,3,1,2
5,4,1,2,3,6
3,6,5,4,1,2
2,6,5,3,1,4
2,3,5,4,1,6
4,6,5,1,2,3
2,6,5,1,3,4
3,4,2,6,5,1
2,3,4,6,5,1
