1,3,6,5,2,4
1,3,5,6,2,4
1,3,6,4,2,5
1,4,6,5,2,3
1,4,5,6,2,3
1,5,6,4,2,3
1,4,6,3,2,5
1,4,5,3,2,6
1,5,6,3,2,4
1,2,6,5,4,3
