6,2,4,5,1,7,3
6,3,4,5,1,7,2
6,2,3,4,1,7,5
6,2,3,5,1,7,4
6,2,3,4,7,1,5
6,3,4,5,7,1,2
6,1,3,5,2,4,7
6,1,2,4,5,3,7
7,1,2,5,3,4,6
7,1,2,5,4,3,6
