1,2,3,4,6,7,5
1,2,3,5,4,7,6
1,3,5,6,4,7,2
1,4,5,6,2,7,3
7,3,4,5,6,1,2
7,3,4,5,2,1,6
7,2,4,5,3,1,6
7,3,4,6,5,1,2
