5,4,2,1,3
5,3,2,1,4
5,2,3,1,4
5,2,4,1,3
1,4,5,2,3
1,3,5,2,4
1,4,5,2,3
1,3,5,2,4
1,5,3,2,4
1,5,4,2,3
1,5,4,2,3
1,5,3,2,4
