3,4,5,6,1,7,2
2,3,5,6,1,7,4
2,4,5,6,1,7,3
2,3,4,6,1,7,5
3,4,5,6,2,7,1
2,3,4,6,5,7,1
7,3,5,6,4,1,2
7,2,4,6,3,1,5
7,4,5,1,2,6,3
7,2,3,1,5,6,4
2,4,5,6,1,7,3
2,3,5,6,1,7,4
7,4,5,6,1,2,3
7,4,5,6,1,2,3
7,2,3,6,1,4,5
7,2,3,6,1,4,5
7,3,4,1,5,6,2
7,3,4,1,2,6,5
