2,3,1,7,6,4,5
2,6,1,7,5,3,4
2,6,1,7,3,4,5
4,5,1,7,6,2,3
3,4,1,7,2,5,6
5,6,1,7,2,3,4
7,3,2,1,6,4,5
7,5,6,1,2,3,4
3,4,2,7,5,1,6
2,5,3,7,4,1,6
3,6,5,7,4,1,2
4,5,6,7,3,1,2
2,6,3,7,1,4,5
2,6,5,7,1,3,4
