6,4,5,1,3,2
4,6,5,1,3,2
6,3,5,1,4,2
4,3,5,1,6,2
3,6,5,1,4,2
3,4,5,1,6,2
6,4,5,1,2,3
4,6,5,1,2,3
6,3,5,1,2,4
4,3,5,1,2,6
3,6,5,1,2,4
3,4,5,1,2,6
6,2,5,1,4,3
4,2,5,1,6,3
6,2,5,1,3,4
4,2,5,1,3,6
3,2,5,1,6,4
3,2,5,1,4,6
2,6,5,1,4,3
2,4,5,1,6,3
2,6,5,1,3,4
2,4,5,1,3,6
2,3,5,1,6,4
2,3,5,1,4,6
4,3,5,6,2,1
3,4,5,6,2,1
4,2,5,6,3,1
3,2,5,6,4,1
2,4,5,6,3,1
2,3,5,6,4,1
