1,3,5,4,2
1,2,5,4,3
1,5,2,4,3
1,5,3,4,2
1,3,4,5,2
1,2,4,5,3
1,5,3,4,2
1,5,2,4,3
4,3,2,1,5
4,2,3,1,5
4,3,1,5,2
4,2,1,5,3
