7,2,6,4,5,1,3
5,2,6,3,7,1,4
3,2,6,4,7,1,5
4,3,7,5,6,1,2
3,4,5,6,7,1,2
3,4,7,5,6,1,2
7,2,3,5,6,1,4
4,2,3,6,7,1,5
4,2,6,3,7,1,5
2,4,7,5,6,1,3
6,1,5,4,7,2,3
7,1,4,5,6,2,3
3,1,5,4,7,2,6
5,1,4,2,6,3,7
7,1,3,2,6,4,5
4,1,2,3,7,5,6
6,1,2,3,7,4,5
5,1,2,3,4,6,7
2,1,5,3,4,6,7
2,1,3,5,6,4,7
5,1,4,2,3,6,7
2,1,3,4,5,6,7
